control_model	module_id	candidate_control	control_modality	control_value	control_stage_window	leakage_status	interpretation	control_value_z	linked_genes	n_DMRs	latent_control_PC1	latent_control_PC2	latent_control_PC3	latent_control_norm	ridge_weight	candidate_control_direction_PC1	candidate_control_direction_PC2	candidate_control_direction_PC3	u	beta	weighted_PC1	weighted_PC2	weighted_PC3
measured_residual_diagnostic_ridge_beta_diagnostic	M03	measured_residual_module_weight_M03	measured_residual_diagnostic	0.1684932521077122	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-0.8954544936907923		5	-0.0004019823407494	-0.035387958443813	-0.0705802778346977	0.0789559675505685	0.1684932521077122	0.0003599568934083	0.0316883064110553	0.0632014269530246	-0.8954544936907923	-0.15750001630903382	-5.6693216582371125e-05	-0.004990908776546882	-0.009954225775855596
measured_residual_diagnostic_ridge_beta_diagnostic	M04	measured_residual_module_weight_M04	measured_residual_diagnostic	0.158611941316062	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-0.9152267785011162		10	-0.0176945819967978	0.0011726581924131	-0.0268486449009252	0.032176436911094	0.158611941316062	0.0161945552778531	-0.0010732481797251	0.0245725987797941	-0.9152267785011162	-0.06497706929856528	-0.001052274740548507	6.97365213485623e-05	-0.0015966554537605278
measured_residual_diagnostic_ridge_beta_diagnostic	M05	measured_residual_module_weight_M05	measured_residual_diagnostic	1.121745077362747	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	1.011981370064275		6	-0.0709520148060098	-0.3247762057329219	-0.516029791698755	0.6138407921733174	1.121745077362747	-0.0718021171522065	-0.3286674696418791	-0.5222125355972885	1.011981370064275	1.1992874276451126	-0.08611137637894278	-0.3941667642174374	-0.6262829285005039
measured_residual_diagnostic_ridge_beta_diagnostic	M06	measured_residual_module_weight_M06	measured_residual_diagnostic	0.6980463113959128	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	0.164169490535292		23	-0.023293816180393	0.0655179931735613	-0.0910964315804362	0.114602657684828	0.6980463113959128	-0.0038241339349578	0.0107560555601983	-0.0149552547621433	0.164169490535292	0.052528264246428154	-0.0002008751178491996	0.000564996928715359	-0.0007855735740185161
measured_residual_diagnostic_ridge_beta_diagnostic	M07	measured_residual_module_weight_M07	measured_residual_diagnostic	0.3396809001439573	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-0.5529117881377731		9	-0.1042632721021358	-0.0244059898099321	-0.0486586294431352	0.117618639965487	0.3396809001439573	0.0576483922150871	0.0134943594670818	0.0269039298137371	-0.5529117881377731	-0.034841752859561106	-0.0020085710343091113	-0.0004701671375501437	-0.0009373800735212086
measured_residual_diagnostic_ridge_beta_diagnostic	M08	measured_residual_module_weight_M08	measured_residual_diagnostic	0.5664617239942059	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-0.0991283647405462		7	-0.0714679361606645	0.0172513731017562	-0.0800353954263481	0.1086781500303199	0.5664617239942059	0.0070844996429884	-0.0017101004051061	0.0079337778699768	-0.0991283647405462	-0.021236197719741935	-0.00015044783516394327	3.631603032344469e-05	-0.000168483275511342
measured_residual_diagnostic_ridge_beta_diagnostic	M09	measured_residual_module_weight_M09	measured_residual_diagnostic	0.6164484768865169	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	0.0008940245729461		3	-0.0274640862498153	0.0361868642738797	-0.0964862081446236	0.106645926043338	0.6164484768865169	-2.455356798084816e-05	3.2351945878716656e-05	-8.626104103169328e-05	0.0008940245729461	0.000273359384727027	-6.711948236097288e-09	8.843708020127277e-09	-2.3580265102334413e-08
measured_residual_diagnostic_ridge_beta_diagnostic	M10	measured_residual_module_weight_M10	measured_residual_diagnostic	0.739203368289564	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	0.2465238530297513		3	-0.1427484754713723	-0.0500932577625472	-0.1450418877707968	0.2095796052357729	0.739203368289564	-0.0351909041873256	-0.0123491829144356	-0.0357562850239655	0.2465238530297513	0.07481511522165045	-0.002632811551528829	-0.0009239055426367392	-0.0026751105839661602
measured_residual_diagnostic_ridge_beta_diagnostic	M11	measured_residual_module_weight_M11	measured_residual_diagnostic	0.0463894872238132	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-1.139781432353358		4	0.0007243590994191	0.0015692050144277	-0.0096860483672329	0.0098390362055738	0.0463894872238132	-0.000825611051874	-0.0017885507390004	0.0110399780818486	-1.139781432353358	-0.03497182958240314	2.887312900748928e-05	6.254889164380584e-05	-0.0003860882320718758
measured_residual_diagnostic_ridge_beta_diagnostic	M12	measured_residual_module_weight_M12	measured_residual_diagnostic	1.093930175059908	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	0.9563243644403054		4	-0.0156929743396202	0.0433355236843867	-0.2064177489278492	0.2115006480582615	1.093930175059908	-0.0150075737115153	0.0414428171451589	-0.1974023225526239	0.9563243644403054	0.6176432331499097	-0.009269326348915904	0.02559687557237646	-0.12192420873270397
measured_residual_diagnostic_ridge_beta_diagnostic	M13	measured_residual_module_weight_M13	measured_residual_diagnostic	0.4282442670836051	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-0.3756984455140771		7	-0.0193467288145157	0.0463898469783355	-0.0478061524370573	0.0693667213390611	0.4282442670836051	0.0072685359413959	-0.0174285933973965	0.0179606971566114	-0.3756984455140771	-0.06587416254069207	-0.0004788087180363792	0.0011480939943157335	-0.0011831458838387678
measured_residual_diagnostic_ridge_beta_diagnostic	M14	measured_residual_module_weight_M14	measured_residual_diagnostic	0.1333504329492505	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-0.9657744992133356		5	-0.0039174201224136	0.0153751559921976	-0.0150992284493165	0.0219027007915588	0.1333504329492505	0.0037833444569322	-0.0148489335786915	0.0145824497941463	-0.9657744992133356	-0.05533400019286044	-0.0002093475829095459	0.0008216508935070902	-0.0008069052797216741
measured_residual_diagnostic_ridge_beta_diagnostic	M15	measured_residual_module_weight_M15	measured_residual_diagnostic	0.0556550758103894	8-cell_to_morula	uses_morula_methylation_residual	Diagnostic upper-bound feature derived from measured correction term, not a valid u_bio predictor.	-1.1212411940861962		3	-0.0059302035659389	-0.020474215795891	-0.0283206811703073	0.0354460408048683	0.0556550758103894	0.0066491885274475	0.0229565341669632	0.0317543143727298	-1.1212411940861962	-0.06882230654859646	-0.00045761249113540604	-0.0015799216317320757	-0.0021854051580005134
combined_external_unit_beta	M00	RNA_delta_8cell_to_morula_M00	RNA	-0.3720143973673385	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.2546746844382426	ABLIM1,DSCAML1,FOXD2,GREM2,HMGCS2,HOXD9,INPP5J,KDELC2,NKX6-2,SGIP1,SMTNL2	16	-0.0081985191332342	0.057452217932008	-0.0699484369421926	0.090888706074742	0.5428994746098068	0.0020879552731173	-0.0146316254721112	0.0178140961052012	-0.2546746844382426	1.0	0.0020879552731173138	-0.01463162547211128	0.017814096105201214
combined_external_unit_beta	M00	RNA_delta_morula_to_blastocyst_M00	RNA	9.34212141156526	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	1.2806555413105694	ABLIM1,DSCAML1,FOXD2,GREM2,HMGCS2,HOXD9,INPP5J,KDELC2,NKX6-2,SGIP1,SMTNL2	16	-0.0081985191332342	0.057452217932008	-0.0699484369421926	0.090888706074742	0.5428994746098068	-0.0104994789585171	0.0735765012552085	-0.0895798533760319	1.2806555413105694	1.0	-0.010499478958517104	0.07357650125520851	-0.0895798533760319
combined_external_unit_beta	M01	RNA_delta_8cell_to_morula_M01	RNA	-0.0619343891402715	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.2056661860606841	ASB5,ASPHD2,CIT,FGL2,FSHR,KIAA1522,LYL1,MIR647,PDLIM3,SLCO1C1,SMOC2,SNORD46	21	-0.3117448188641859	-0.0636752082685404	-0.2795223512991518	0.4235234457648272	1.6309226688047955	0.0641153679199759	0.0130958372312104	0.0574882959104112	-0.2056661860606841	1.0	0.06411536791997592	0.013095837231210439	0.05748829591041126
combined_external_unit_beta	M01	RNA_delta_morula_to_blastocyst_M01	RNA	-0.1834579740520917	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.2248731270306571	ASB5,ASPHD2,CIT,FGL2,FSHR,KIAA1522,LYL1,MIR647,PDLIM3,SLCO1C1,SMOC2,SNORD46	21	-0.3117448188641859	-0.0636752082685404	-0.2795223512991518	0.4235234457648272	1.6309226688047955	0.0701030322535952	0.014318843197675	0.0628570652116021	-0.2248731270306571	1.0	0.07010303225359527	0.014318843197675032	0.06285706521160213
combined_external_unit_beta	M02	RNA_delta_8cell_to_morula_M02	RNA	-8.20802488687783	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-1.4931650648967143	CDKN1C,CHAT,COL13A1,FGF5,FGFR3,GDF11,HOXA11,HOXB5,KCNH4,KRT19,KRT25,MAN2A2,MFSD7,NEUROD2,NUDT13,PCDHGA1,PYY2,RFPL2,SDHD,SELV,SLC9A3R2,TRIM17,TSC22D4,ZIC1	30	0.0309839911569153	0.2007135480187998	-0.1859313267638452	0.2753477698084201	1.5159442960259268	-0.0462642131665746	-0.299698457953141	0.2776261615936691	-1.4931650648967143	1.0	-0.046264213166574655	-0.299698457953141	0.2776261615936691
combined_external_unit_beta	M02	RNA_delta_morula_to_blastocyst_M02	RNA	5.805451414779356	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	0.7216808212360101	CDKN1C,CHAT,COL13A1,FGF5,FGFR3,GDF11,HOXA11,HOXB5,KCNH4,KRT19,KRT25,MAN2A2,MFSD7,NEUROD2,NUDT13,PCDHGA1,PYY2,RFPL2,SDHD,SELV,SLC9A3R2,TRIM17,TSC22D4,ZIC1	30	0.0309839911569153	0.2007135480187998	-0.1859313267638452	0.2753477698084201	1.5159442960259268	0.0223605521832919	0.1448511181674007	-0.1341830725924327	0.7216808212360101	1.0	0.022360552183291908	0.14485111816740076	-0.13418307259243273
combined_external_unit_beta	M03	RNA_delta_8cell_to_morula_M03	RNA	-0.1983846153846153	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.2272322996897074	LRFN1	5	-0.0004019823407494	-0.035387958443813	-0.0705802778346977	0.0789559675505685	0.1684932521077122	9.134337172313775e-05	0.0080412871785114	0.0160381188451168	-0.2272322996897074	1.0	9.134337172313774e-05	0.008041287178511427	0.016038118845116838
combined_external_unit_beta	M03	RNA_delta_morula_to_blastocyst_M03	RNA	0.7971025641025642	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.0698944174452917	LRFN1	5	-0.0004019823407494	-0.035387958443813	-0.0705802778346977	0.0789559675505685	0.1684932521077122	2.809632152997406e-05	0.0024734207400085	0.004933167402383	-0.0698944174452917	1.0	2.809632152997406e-05	0.002473420740008501	0.00493316740238303
combined_external_unit_beta	M04	RNA_delta_8cell_to_morula_M04	RNA	-5.599476244343892	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-1.0808809816810343	ALX4,BBC3,CTXN3,DSC1,IGF1,OR2H2,PNPLA1,SLC3A1	10	-0.0176945819967978	0.0011726581924131	-0.0268486449009252	0.032176436911094	0.158611941316062	0.0191257371591343	-0.0012675039381917	0.0290201896573175	-1.0808809816810343	1.0	0.019125737159134362	-0.0012675039381917787	0.029020189657317525
combined_external_unit_beta	M04	RNA_delta_morula_to_blastocyst_M04	RNA	-0.3977458387531911	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-0.2587415680487698	ALX4,BBC3,CTXN3,DSC1,IGF1,OR2H2,PNPLA1,SLC3A1	10	-0.0176945819967978	0.0011726581924131	-0.0268486449009252	0.032176436911094	0.158611941316062	0.0045783238918189	-0.0003034154194902	0.0069468604816499	-0.2587415680487698	1.0	0.004578323891818995	-0.0003034154194902015	0.006946860481649994
combined_external_unit_beta	M05	RNA_delta_8cell_to_morula_M05	RNA	0.2214140271493213	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.1608826462271731	MYH1,VASH2	6	-0.0709520148060098	-0.3247762057329219	-0.516029791698755	0.6138407921733174	1.121745077362747	0.0114149478971404	0.0522508554099332	0.0830202384205526	-0.1608826462271731	1.0	0.011414947897140423	0.05225085540993326	0.08302023842055262
combined_external_unit_beta	M05	RNA_delta_morula_to_blastocyst_M05	RNA	2.0698808446455508	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	0.131269639062682	MYH1,VASH2	6	-0.0709520148060098	-0.3247762057329219	-0.516029791698755	0.6138407921733174	1.121745077362747	-0.0093138453743549	-0.042633255302708	-0.0677390445018865	0.131269639062682	1.0	-0.009313845374354974	-0.042633255302708006	-0.06773904450188653
combined_external_unit_beta	M06	RNA_delta_8cell_to_morula_M06	RNA	0.2766993778280571	8-cell_to_morula	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from 8-cell to morula.	-0.1521447336009018	ARID3C,ATN1,C11orf63,COMP,CRYBA2,GIPR,IFI30,JAKMIP2,MKRN1,NKX2-5,SLC24A5,SMYD1,SNORA18,TNFRSF18,TNFRSF25,WNT1	23	-0.023293816180393	0.0655179931735613	-0.0910964315804362	0.114602657684828	0.6980463113959128	0.0035440314573142	-0.0099682176174571	0.0138598423147982	-0.1521447336009018	1.0	0.0035440314573142694	-0.009968217617457188	0.013859842314798244
combined_external_unit_beta	M06	RNA_delta_morula_to_blastocyst_M06	RNA	-10.068134772725951	morula_to_blastocyst	methylation_non_leaking_external_morula_allowed	Mean linked-gene RNA expression change from morula to blastocyst.	-1.7871575503971413	ARID3C,ATN1,C11orf63,COMP,CRYBA2,GIPR,IFI30,JAKMIP2,MKRN1,NKX2-5,SLC24A5,SMYD1,SNORA18,TNFRSF18,TNFRSF25,WNT1	23	-0.023293816180393	0.0655179931735613	-0.0910964315804362	0.114602657684828	0.6980463113959128	0.0416297194643524	-0.1170909761869984	0.1628036755132131	-1.7871575503971413	1.0	0.04162971946435245	-0.11709097618699844	0.16280367551321315
