Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[developmental stage]	Characteristics[age]	Unit[time unit]	Term Source REF	Term Accession Number	Characteristics[sex]	Characteristics[individual]	Characteristics[organism part]	Characteristics[growth condition]	Characteristics[inferred lineage]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[single cell isolation]	Comment[library construction]	Comment[end bias]	Comment[primer]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Factor Value[compound]	Factor Value[dose]	Unit[concentration unit]	Factor Value[inferred lineage]
C1_32	ERS5821993	SAMEA8135171	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_32	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_32	sequencing assay	ERX5141590	RNASeq_C1_32.fastq.gz	RNASeq_C1_32.fastq.gz	ERR5353555	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5353555/ERR5353555.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C1_33	ERS5821994	SAMEA8135172	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_33	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_33	sequencing assay	ERX5141591	RNASeq_C1_33.fastq.gz	RNASeq_C1_33.fastq.gz	ERR5353556	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5353556/ERR5353556.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	polar
C1_34	ERS5821995	SAMEA8135173	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_34	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_34	sequencing assay	ERX5141592	RNASeq_C1_34.fastq.gz	RNASeq_C1_34.fastq.gz	ERR5353557	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5353557/ERR5353557.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	polar
C1_35	ERS5821996	SAMEA8135174	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_35	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_35	sequencing assay	ERX5141593	RNASeq_C1_35.fastq.gz	RNASeq_C1_35.fastq.gz	ERR5353558	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5353558/ERR5353558.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C1_36	ERS5821997	SAMEA8135175	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_36	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_36	sequencing assay	ERX5141594	RNASeq_C1_36.fastq.gz	RNASeq_C1_36.fastq.gz	ERR5353559	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5353559/ERR5353559.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C1_37	ERS5821998	SAMEA8135176	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_37	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_37	sequencing assay	ERX5141595	RNASeq_C1_37.fastq.gz	RNASeq_C1_37.fastq.gz	ERR5353560	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/000/ERR5353560/ERR5353560.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	polar
C1_38	ERS5821999	SAMEA8135177	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_38	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_38	sequencing assay	ERX5141596	RNASeq_C1_38.fastq.gz	RNASeq_C1_38.fastq.gz	ERR5353561	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/001/ERR5353561/ERR5353561.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C1_39	ERS5822000	SAMEA8135178	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_39	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_39	sequencing assay	ERX5141597	RNASeq_C1_39.fastq.gz	RNASeq_C1_39.fastq.gz	ERR5353562	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/002/ERR5353562/ERR5353562.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	polar
C1_4	ERS5822001	SAMEA8135179	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_4	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_4	sequencing assay	ERX5141598	RNASeq_C1_4.fastq.gz	RNASeq_C1_4.fastq.gz	ERR5353563	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5353563/ERR5353563.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	polar
C1_40	ERS5822002	SAMEA8135180	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_40	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_40	sequencing assay	ERX5141599	RNASeq_C1_40.fastq.gz	RNASeq_C1_40.fastq.gz	ERR5353564	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5353564/ERR5353564.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	polar
C1_41	ERS5822003	SAMEA8135181	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_41	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_41	sequencing assay	ERX5141600	RNASeq_C1_41.fastq.gz	RNASeq_C1_41.fastq.gz	ERR5353565	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5353565/ERR5353565.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C1_42	ERS5822004	SAMEA8135182	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_42	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_42	sequencing assay	ERX5141601	RNASeq_C1_42.fastq.gz	RNASeq_C1_42.fastq.gz	ERR5353566	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5353566/ERR5353566.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	polar
C1_44	ERS5822005	SAMEA8135183	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_44	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_44	sequencing assay	ERX5141602	RNASeq_C1_44.fastq.gz	RNASeq_C1_44.fastq.gz	ERR5353567	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5353567/ERR5353567.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	polar
C1_46	ERS5822006	SAMEA8135184	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_46	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_46	sequencing assay	ERX5141603	RNASeq_C1_46.fastq.gz	RNASeq_C1_46.fastq.gz	ERR5353568	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5353568/ERR5353568.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C1_47	ERS5822007	SAMEA8135185	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_47	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_47	sequencing assay	ERX5141604	RNASeq_C1_47.fastq.gz	RNASeq_C1_47.fastq.gz	ERR5353569	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5353569/ERR5353569.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C1_49	ERS5822008	SAMEA8135186	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_49	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_49	sequencing assay	ERX5141605	RNASeq_C1_49.fastq.gz	RNASeq_C1_49.fastq.gz	ERR5353570	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/000/ERR5353570/ERR5353570.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	polar
C1_5	ERS5822009	SAMEA8135187	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_5	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_5	sequencing assay	ERX5141606	RNASeq_C1_5.fastq.gz	RNASeq_C1_5.fastq.gz	ERR5353571	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/001/ERR5353571/ERR5353571.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	polar
C1_50	ERS5822010	SAMEA8135188	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_50	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_50	sequencing assay	ERX5141607	RNASeq_C1_50.fastq.gz	RNASeq_C1_50.fastq.gz	ERR5353572	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/002/ERR5353572/ERR5353572.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C1_54	ERS5822011	SAMEA8135189	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_54	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_54	sequencing assay	ERX5141608	RNASeq_C1_54.fastq.gz	RNASeq_C1_54.fastq.gz	ERR5353573	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5353573/ERR5353573.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	polar
C1_55	ERS5822012	SAMEA8135190	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	polar	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_55	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_55	sequencing assay	ERX5141609	RNASeq_C1_55.fastq.gz	RNASeq_C1_55.fastq.gz	ERR5353574	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5353574/ERR5353574.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	polar
C1_56	ERS5822013	SAMEA8135191	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_56	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_56	sequencing assay	ERX5141610	RNASeq_C1_56.fastq.gz	RNASeq_C1_56.fastq.gz	ERR5353575	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5353575/ERR5353575.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C1_57	ERS5822014	SAMEA8135192	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_57	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_57	sequencing assay	ERX5141611	RNASeq_C1_57.fastq.gz	RNASeq_C1_57.fastq.gz	ERR5353576	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5353576/ERR5353576.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
C1_58	ERS5822015	SAMEA8135193	Homo sapiens	embryo stage	7	day	EFO	UO_0000033	male	C1	whole organism	Ctrl	mural	cell	P-MTAB-106704	P-MTAB-106708	P-MTAB-106709	P-MTAB-106705	P-MTAB-106706	C1_58	SINGLE	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	cell picking	Smart-seq2	none	Oligo-dT	P-MTAB-106707	NGI Sweden	C1_58	sequencing assay	ERX5141612	RNASeq_C1_58.fastq.gz	RNASeq_C1_58.fastq.gz	ERR5353577	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5353577/ERR5353577.fastq.gz	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_counts.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.1.zip	P-MTAB-106710	P-MTAB-106711	merge.rpkmforgenes_rpkm.tsv.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10096/E-MTAB-10096.processed.2.zip	none	  	  	mural
