stage_order	J_path_order	enters_morula_from	enter_morula_A	is_canonical
zygote/PN -> blastocyst -> 4-cell -> MII oocyte -> morula -> 2-cell -> 8-cell	3.2253456662847557	MII oocyte	-0.16141955089898677	False
4-cell -> zygote/PN -> 8-cell -> MII oocyte -> 2-cell -> blastocyst -> morula	3.226142323472896	blastocyst	-0.39573323929505916	False
zygote/PN -> morula -> MII oocyte -> 2-cell -> blastocyst -> 8-cell -> 4-cell	3.2261659911966727	zygote/PN	-0.20091201350124943	False
8-cell -> morula -> blastocyst -> 2-cell -> zygote/PN -> 4-cell -> MII oocyte	3.2261680340901187	8-cell	-0.20068847739403312	False
zygote/PN -> 4-cell -> blastocyst -> MII oocyte -> 8-cell -> morula -> 2-cell	3.2262996101548977	8-cell	-0.20068847739403312	False
MII oocyte -> 8-cell -> zygote/PN -> blastocyst -> 4-cell -> 2-cell -> morula	3.226692895121334	2-cell	-0.2658915429166202	False
8-cell -> morula -> 2-cell -> 4-cell -> blastocyst -> MII oocyte -> zygote/PN	3.226751673716183	8-cell	-0.20068847739403312	False
2-cell -> morula -> 4-cell -> blastocyst -> MII oocyte -> zygote/PN -> 8-cell	3.2276627660597317	2-cell	-0.2658915429166202	False
2-cell -> blastocyst -> morula -> zygote/PN -> 8-cell -> MII oocyte -> 4-cell	3.2280349350867588	blastocyst	-0.39573323929505916	False
4-cell -> 8-cell -> morula -> blastocyst -> 2-cell -> zygote/PN -> MII oocyte	3.228582294315612	8-cell	-0.20068847739403312	False
8-cell -> morula -> MII oocyte -> blastocyst -> 4-cell -> zygote/PN -> 2-cell	3.2288813592922594	8-cell	-0.20068847739403312	False
4-cell -> 2-cell -> 8-cell -> blastocyst -> MII oocyte -> zygote/PN -> morula	3.2290886960193026	zygote/PN	-0.20091201350124943	False
2-cell -> blastocyst -> morula -> MII oocyte -> 4-cell -> 8-cell -> zygote/PN	3.229175199129089	blastocyst	-0.39573323929505916	False
MII oocyte -> zygote/PN -> 2-cell -> blastocyst -> morula -> 4-cell -> 8-cell	3.229314658528443	blastocyst	-0.39573323929505916	False
4-cell -> 8-cell -> 2-cell -> MII oocyte -> zygote/PN -> morula -> blastocyst	3.2298567418915676	zygote/PN	-0.20091201350124943	False
8-cell -> 2-cell -> MII oocyte -> blastocyst -> 4-cell -> zygote/PN -> morula	3.2300677258449593	zygote/PN	-0.20091201350124943	False
MII oocyte -> blastocyst -> 4-cell -> morula -> 8-cell -> zygote/PN -> 2-cell	3.230286589286471	4-cell	-0.135697481725658	False
8-cell -> zygote/PN -> 2-cell -> blastocyst -> MII oocyte -> morula -> 4-cell	3.230333239039367	MII oocyte	-0.16141955089898677	False
2-cell -> morula -> 4-cell -> blastocyst -> zygote/PN -> MII oocyte -> 8-cell	3.2308918720413953	2-cell	-0.2658915429166202	False
4-cell -> blastocyst -> MII oocyte -> 2-cell -> 8-cell -> morula -> zygote/PN	3.2310024561155823	8-cell	-0.20068847739403312	False
2-cell -> morula -> 8-cell -> MII oocyte -> blastocyst -> 4-cell -> zygote/PN	3.2311634017095394	2-cell	-0.2658915429166202	False
morula -> 8-cell -> zygote/PN -> 4-cell -> blastocyst -> MII oocyte -> 2-cell	3.231501363264403			False
2-cell -> 8-cell -> morula -> blastocyst -> 4-cell -> MII oocyte -> zygote/PN	3.231531109109803	8-cell	-0.20068847739403312	False
2-cell -> 4-cell -> blastocyst -> MII oocyte -> 8-cell -> zygote/PN -> morula	3.231550846022097	zygote/PN	-0.20091201350124943	False
MII oocyte -> morula -> zygote/PN -> blastocyst -> 4-cell -> 8-cell -> 2-cell	3.2316261819814045	MII oocyte	-0.16141955089898677	False
4-cell -> blastocyst -> 8-cell -> MII oocyte -> zygote/PN -> 2-cell -> morula	3.231679279420303	2-cell	-0.2658915429166202	False
4-cell -> blastocyst -> MII oocyte -> morula -> zygote/PN -> 8-cell -> 2-cell	3.231837171118465	MII oocyte	-0.16141955089898677	False
2-cell -> morula -> 4-cell -> blastocyst -> 8-cell -> zygote/PN -> MII oocyte	3.232115393998985	2-cell	-0.2658915429166202	False
4-cell -> blastocyst -> zygote/PN -> 2-cell -> MII oocyte -> 8-cell -> morula	3.232182871938045	8-cell	-0.20068847739403312	False
MII oocyte -> blastocyst -> 4-cell -> 8-cell -> morula -> zygote/PN -> 2-cell	3.232285775590256	8-cell	-0.20068847739403312	False
MII oocyte -> zygote/PN -> blastocyst -> 8-cell -> morula -> 4-cell -> 2-cell	3.2327908515170107	8-cell	-0.20068847739403312	False
zygote/PN -> blastocyst -> 2-cell -> morula -> MII oocyte -> 8-cell -> 4-cell	3.232810019318426	2-cell	-0.2658915429166202	False
4-cell -> blastocyst -> MII oocyte -> 8-cell -> 2-cell -> zygote/PN -> morula	3.2329295816640604	zygote/PN	-0.20091201350124943	False
MII oocyte -> 4-cell -> blastocyst -> 8-cell -> zygote/PN -> morula -> 2-cell	3.2331213591356467	zygote/PN	-0.20091201350124943	False
4-cell -> zygote/PN -> blastocyst -> MII oocyte -> 2-cell -> 8-cell -> morula	3.2333674469146407	8-cell	-0.20068847739403312	False
MII oocyte -> 8-cell -> morula -> blastocyst -> 2-cell -> 4-cell -> zygote/PN	3.2334653844381367	8-cell	-0.20068847739403312	False
4-cell -> 8-cell -> MII oocyte -> blastocyst -> 2-cell -> morula -> zygote/PN	3.2335078860535647	2-cell	-0.2658915429166202	False
zygote/PN -> MII oocyte -> 2-cell -> morula -> 8-cell -> blastocyst -> 4-cell	3.233878562518624	2-cell	-0.2658915429166202	False
morula -> 4-cell -> blastocyst -> 8-cell -> 2-cell -> zygote/PN -> MII oocyte	3.234240583872918			False
zygote/PN -> 2-cell -> blastocyst -> 8-cell -> MII oocyte -> morula -> 4-cell	3.234289188340071	MII oocyte	-0.16141955089898677	False
morula -> 2-cell -> 8-cell -> 4-cell -> blastocyst -> zygote/PN -> MII oocyte	3.2342958179571575			False
zygote/PN -> 4-cell -> 2-cell -> MII oocyte -> 8-cell -> morula -> blastocyst	3.234342006372288	8-cell	-0.20068847739403312	False
4-cell -> blastocyst -> zygote/PN -> morula -> MII oocyte -> 8-cell -> 2-cell	3.2351378254851797	zygote/PN	-0.20091201350124943	False
morula -> MII oocyte -> blastocyst -> 2-cell -> zygote/PN -> 8-cell -> 4-cell	3.2351783768393365			False
2-cell -> 8-cell -> morula -> zygote/PN -> blastocyst -> MII oocyte -> 4-cell	3.235260058528503	8-cell	-0.20068847739403312	False
zygote/PN -> morula -> 8-cell -> MII oocyte -> blastocyst -> 4-cell -> 2-cell	3.235981563852447	zygote/PN	-0.20091201350124943	False
MII oocyte -> 2-cell -> 8-cell -> zygote/PN -> 4-cell -> morula -> blastocyst	3.2363165120170088	4-cell	-0.135697481725658	False
2-cell -> blastocyst -> morula -> zygote/PN -> MII oocyte -> 8-cell -> 4-cell	3.236408078303609	blastocyst	-0.39573323929505916	False
morula -> 4-cell -> blastocyst -> MII oocyte -> zygote/PN -> 2-cell -> 8-cell	3.237030031842652			False
zygote/PN -> blastocyst -> 2-cell -> morula -> 4-cell -> 8-cell -> MII oocyte	3.237250962986849	2-cell	-0.2658915429166202	False
2-cell -> morula -> MII oocyte -> zygote/PN -> blastocyst -> 4-cell -> 8-cell	3.2373922661127916	2-cell	-0.2658915429166202	False
zygote/PN -> MII oocyte -> morula -> 2-cell -> 8-cell -> blastocyst -> 4-cell	3.237627649230164	MII oocyte	-0.16141955089898677	False
zygote/PN -> 4-cell -> blastocyst -> 8-cell -> 2-cell -> morula -> MII oocyte	3.2381738242738405	2-cell	-0.2658915429166202	False
8-cell -> blastocyst -> 2-cell -> MII oocyte -> morula -> 4-cell -> zygote/PN	3.238199216555588	MII oocyte	-0.16141955089898677	False
4-cell -> morula -> MII oocyte -> 8-cell -> blastocyst -> 2-cell -> zygote/PN	3.2388687958511477	4-cell	-0.135697481725658	False
MII oocyte -> zygote/PN -> morula -> blastocyst -> 2-cell -> 8-cell -> 4-cell	3.238968963440651	zygote/PN	-0.20091201350124943	False
MII oocyte -> zygote/PN -> 8-cell -> blastocyst -> 4-cell -> morula -> 2-cell	3.2390526402274284	4-cell	-0.135697481725658	False
morula -> 2-cell -> 8-cell -> zygote/PN -> MII oocyte -> blastocyst -> 4-cell	3.239206486571492			False
8-cell -> blastocyst -> 4-cell -> 2-cell -> MII oocyte -> zygote/PN -> morula	3.239321774962054	zygote/PN	-0.20091201350124943	False
morula -> 8-cell -> blastocyst -> MII oocyte -> zygote/PN -> 4-cell -> 2-cell	3.2394221791413043			False
2-cell -> morula -> MII oocyte -> zygote/PN -> 8-cell -> blastocyst -> 4-cell	3.239884618440863	2-cell	-0.2658915429166202	False
morula -> zygote/PN -> 4-cell -> blastocyst -> MII oocyte -> 8-cell -> 2-cell	3.2399229568133823			False
2-cell -> morula -> zygote/PN -> MII oocyte -> blastocyst -> 4-cell -> 8-cell	3.2400509713865078	2-cell	-0.2658915429166202	False
zygote/PN -> blastocyst -> 2-cell -> MII oocyte -> morula -> 4-cell -> 8-cell	3.240203576352015	MII oocyte	-0.16141955089898677	False
8-cell -> 2-cell -> morula -> MII oocyte -> zygote/PN -> blastocyst -> 4-cell	3.2405098728321398	2-cell	-0.2658915429166202	False
4-cell -> blastocyst -> 8-cell -> zygote/PN -> MII oocyte -> morula -> 2-cell	3.240554411255369	MII oocyte	-0.16141955089898677	False
morula -> zygote/PN -> MII oocyte -> 8-cell -> blastocyst -> 4-cell -> 2-cell	3.240844935377293			False
morula -> 2-cell -> zygote/PN -> MII oocyte -> 4-cell -> blastocyst -> 8-cell	3.2409410847559146			False
2-cell -> 4-cell -> blastocyst -> MII oocyte -> 8-cell -> morula -> zygote/PN	3.241385421995278	8-cell	-0.20068847739403312	False
MII oocyte -> 2-cell -> zygote/PN -> 4-cell -> 8-cell -> morula -> blastocyst	3.241655806293474	8-cell	-0.20068847739403312	False
2-cell -> zygote/PN -> 4-cell -> blastocyst -> 8-cell -> MII oocyte -> morula	3.241773815344815	MII oocyte	-0.16141955089898677	False
4-cell -> 2-cell -> MII oocyte -> zygote/PN -> blastocyst -> 8-cell -> morula	3.241847047209913	8-cell	-0.20068847739403312	False
morula -> 2-cell -> 8-cell -> zygote/PN -> blastocyst -> 4-cell -> MII oocyte	3.242008126251058			False
2-cell -> 8-cell -> morula -> MII oocyte -> blastocyst -> zygote/PN -> 4-cell	3.2423548737466543	8-cell	-0.20068847739403312	False
4-cell -> blastocyst -> MII oocyte -> morula -> 8-cell -> zygote/PN -> 2-cell	3.242419355000132	MII oocyte	-0.16141955089898677	False
zygote/PN -> 8-cell -> blastocyst -> 2-cell -> MII oocyte -> morula -> 4-cell	3.242695928680087	MII oocyte	-0.16141955089898677	False
zygote/PN -> morula -> 2-cell -> 8-cell -> blastocyst -> 4-cell -> MII oocyte	3.243159542568499	zygote/PN	-0.20091201350124943	False
8-cell -> 2-cell -> morula -> zygote/PN -> MII oocyte -> blastocyst -> 4-cell	3.2431685781058563	2-cell	-0.2658915429166202	False
2-cell -> 4-cell -> zygote/PN -> blastocyst -> MII oocyte -> 8-cell -> morula	3.2437504127943364	8-cell	-0.20068847739403312	False
2-cell -> zygote/PN -> 8-cell -> morula -> MII oocyte -> blastocyst -> 4-cell	3.2438886319736606	8-cell	-0.20068847739403312	False
MII oocyte -> 4-cell -> zygote/PN -> blastocyst -> 8-cell -> morula -> 2-cell	3.245320925907886	8-cell	-0.20068847739403312	False
2-cell -> morula -> zygote/PN -> 8-cell -> blastocyst -> 4-cell -> MII oocyte	3.245344963394145	2-cell	-0.2658915429166202	False
2-cell -> 8-cell -> morula -> 4-cell -> MII oocyte -> blastocyst -> zygote/PN	3.24551798054821	8-cell	-0.20068847739403312	False
4-cell -> blastocyst -> zygote/PN -> 8-cell -> 2-cell -> morula -> MII oocyte	3.2455269765876342	2-cell	-0.2658915429166202	False
zygote/PN -> morula -> 2-cell -> blastocyst -> MII oocyte -> 8-cell -> 4-cell	3.2457553656607483	zygote/PN	-0.20091201350124943	False
zygote/PN -> 4-cell -> 2-cell -> blastocyst -> morula -> MII oocyte -> 8-cell	3.245811072249201	blastocyst	-0.39573323929505916	False
2-cell -> 4-cell -> 8-cell -> MII oocyte -> zygote/PN -> morula -> blastocyst	3.245838527932043	zygote/PN	-0.20091201350124943	False
8-cell -> 2-cell -> morula -> zygote/PN -> blastocyst -> 4-cell -> MII oocyte	3.2459702177854224	2-cell	-0.2658915429166202	False
morula -> blastocyst -> 2-cell -> 8-cell -> MII oocyte -> zygote/PN -> 4-cell	3.24611465803844			False
blastocyst -> morula -> zygote/PN -> 2-cell -> MII oocyte -> 8-cell -> 4-cell	3.2467202499724195	blastocyst	-0.39573323929505916	False
2-cell -> zygote/PN -> 8-cell -> morula -> 4-cell -> blastocyst -> MII oocyte	3.246750402217503	8-cell	-0.20068847739403312	False
8-cell -> 4-cell -> 2-cell -> blastocyst -> morula -> zygote/PN -> MII oocyte	3.247118679424472	blastocyst	-0.39573323929505916	False
2-cell -> morula -> 8-cell -> blastocyst -> zygote/PN -> 4-cell -> MII oocyte	3.2471513131398186	2-cell	-0.2658915429166202	False
4-cell -> MII oocyte -> 2-cell -> blastocyst -> morula -> zygote/PN -> 8-cell	3.2477276824372936	blastocyst	-0.39573323929505916	False
8-cell -> zygote/PN -> MII oocyte -> 4-cell -> morula -> blastocyst -> 2-cell	3.247854789638693	4-cell	-0.135697481725658	False
zygote/PN -> morula -> MII oocyte -> blastocyst -> 4-cell -> 2-cell -> 8-cell	3.247959924390201	zygote/PN	-0.20091201350124943	False
MII oocyte -> 8-cell -> 2-cell -> zygote/PN -> 4-cell -> morula -> blastocyst	3.2480782135386677	4-cell	-0.135697481725658	False
2-cell -> 8-cell -> 4-cell -> blastocyst -> zygote/PN -> morula -> MII oocyte	3.248290699318231	zygote/PN	-0.20091201350124943	False
8-cell -> MII oocyte -> zygote/PN -> 4-cell -> 2-cell -> morula -> blastocyst	3.2485669365601826	2-cell	-0.2658915429166202	False
2-cell -> MII oocyte -> morula -> 8-cell -> blastocyst -> 4-cell -> zygote/PN	3.249199637699679	MII oocyte	-0.16141955089898677	False
morula -> MII oocyte -> zygote/PN -> 2-cell -> 8-cell -> blastocyst -> 4-cell	3.2492518842237827			False
MII oocyte -> 8-cell -> blastocyst -> 4-cell -> zygote/PN -> 2-cell -> morula	3.2494911837528715	2-cell	-0.2658915429166202	False
4-cell -> blastocyst -> 8-cell -> morula -> 2-cell -> MII oocyte -> zygote/PN	3.2495762421163845	8-cell	-0.20068847739403312	False
MII oocyte -> morula -> 8-cell -> blastocyst -> 4-cell -> 2-cell -> zygote/PN	3.2499698352056816	MII oocyte	-0.16141955089898677	False
4-cell -> zygote/PN -> 8-cell -> 2-cell -> MII oocyte -> morula -> blastocyst	3.2499737530413846	MII oocyte	-0.16141955089898677	False
8-cell -> blastocyst -> 4-cell -> zygote/PN -> MII oocyte -> morula -> 2-cell	3.2502287057797488	MII oocyte	-0.16141955089898677	False
2-cell -> blastocyst -> morula -> MII oocyte -> 8-cell -> zygote/PN -> 4-cell	3.251052515791564	blastocyst	-0.39573323929505916	False
2-cell -> 8-cell -> zygote/PN -> blastocyst -> 4-cell -> morula -> MII oocyte	3.2511406079940968	4-cell	-0.135697481725658	False
4-cell -> 8-cell -> blastocyst -> 2-cell -> MII oocyte -> morula -> zygote/PN	3.2515441220437045	MII oocyte	-0.16141955089898677	False
zygote/PN -> 4-cell -> MII oocyte -> blastocyst -> 8-cell -> 2-cell -> morula	3.251830927457513	2-cell	-0.2658915429166202	False
8-cell -> 4-cell -> morula -> MII oocyte -> 2-cell -> zygote/PN -> blastocyst	3.2518498585027125	4-cell	-0.135697481725658	False
2-cell -> zygote/PN -> MII oocyte -> morula -> 4-cell -> blastocyst -> 8-cell	3.2524285290465897	MII oocyte	-0.16141955089898677	False
MII oocyte -> 2-cell -> morula -> 8-cell -> blastocyst -> 4-cell -> zygote/PN	3.252974826226991	2-cell	-0.2658915429166202	False
8-cell -> 2-cell -> morula -> MII oocyte -> 4-cell -> blastocyst -> zygote/PN	3.2530409975130974	2-cell	-0.2658915429166202	False
2-cell -> 8-cell -> zygote/PN -> morula -> MII oocyte -> blastocyst -> 4-cell	3.2532013679325646	zygote/PN	-0.20091201350124943	False
MII oocyte -> morula -> blastocyst -> 2-cell -> 8-cell -> zygote/PN -> 4-cell	3.253541852543554	MII oocyte	-0.16141955089898677	False
MII oocyte -> 8-cell -> morula -> 2-cell -> 4-cell -> blastocyst -> zygote/PN	3.253573755530712	8-cell	-0.20068847739403312	False
2-cell -> blastocyst -> morula -> 4-cell -> MII oocyte -> 8-cell -> zygote/PN	3.25421562259312	blastocyst	-0.39573323929505916	False
MII oocyte -> 4-cell -> morula -> blastocyst -> 2-cell -> 8-cell -> zygote/PN	3.2543499967974747	4-cell	-0.135697481725658	False
morula -> zygote/PN -> 2-cell -> 8-cell -> blastocyst -> 4-cell -> MII oocyte	3.2547122291770654			False
2-cell -> zygote/PN -> morula -> MII oocyte -> 4-cell -> blastocyst -> 8-cell	3.2549359661169874	zygote/PN	-0.20091201350124943	False
zygote/PN -> blastocyst -> 4-cell -> morula -> 8-cell -> 2-cell -> MII oocyte	3.2549910979357564	4-cell	-0.135697481725658	False
morula -> zygote/PN -> blastocyst -> 4-cell -> MII oocyte -> 2-cell -> 8-cell	3.2552320666144423			False
zygote/PN -> 8-cell -> blastocyst -> 4-cell -> MII oocyte -> 2-cell -> morula	3.2554630848302435	2-cell	-0.2658915429166202	False
8-cell -> morula -> zygote/PN -> 4-cell -> blastocyst -> MII oocyte -> 2-cell	3.2554755951815095	8-cell	-0.20068847739403312	False
4-cell -> zygote/PN -> MII oocyte -> blastocyst -> 8-cell -> morula -> 2-cell	3.255484231686377	8-cell	-0.20068847739403312	False
2-cell -> 8-cell -> zygote/PN -> morula -> 4-cell -> blastocyst -> MII oocyte	3.256063138176407	zygote/PN	-0.20091201350124943	False
8-cell -> morula -> blastocyst -> 2-cell -> MII oocyte -> zygote/PN -> 4-cell	3.256068476245788	8-cell	-0.20068847739403312	False
8-cell -> MII oocyte -> blastocyst -> 2-cell -> 4-cell -> morula -> zygote/PN	3.256229385898856	4-cell	-0.135697481725658	False
morula -> 4-cell -> 8-cell -> MII oocyte -> 2-cell -> zygote/PN -> blastocyst	3.2563317237539087			False
8-cell -> 2-cell -> zygote/PN -> MII oocyte -> 4-cell -> blastocyst -> morula	3.2563978141832752	blastocyst	-0.39573323929505916	False
2-cell -> zygote/PN -> blastocyst -> 4-cell -> 8-cell -> morula -> MII oocyte	3.256479902270562	8-cell	-0.20068847739403312	False
MII oocyte -> 2-cell -> 8-cell -> 4-cell -> zygote/PN -> morula -> blastocyst	3.2565126642992928	zygote/PN	-0.20091201350124943	False
4-cell -> zygote/PN -> blastocyst -> MII oocyte -> morula -> 8-cell -> 2-cell	3.2566895818222887	MII oocyte	-0.16141955089898677	False
MII oocyte -> 8-cell -> zygote/PN -> 4-cell -> 2-cell -> morula -> blastocyst	3.256704546368371	2-cell	-0.2658915429166202	False
MII oocyte -> morula -> 2-cell -> 8-cell -> blastocyst -> 4-cell -> zygote/PN	3.256723912938531	MII oocyte	-0.16141955089898677	False
MII oocyte -> blastocyst -> 8-cell -> 2-cell -> 4-cell -> zygote/PN -> morula	3.256853408638312	zygote/PN	-0.20091201350124943	False
morula -> 4-cell -> 8-cell -> zygote/PN -> blastocyst -> 2-cell -> MII oocyte	3.256866036318317			False
zygote/PN -> morula -> 8-cell -> 2-cell -> MII oocyte -> blastocyst -> 4-cell	3.2570518578742242	zygote/PN	-0.20091201350124943	False
8-cell -> 4-cell -> morula -> zygote/PN -> 2-cell -> blastocyst -> MII oocyte	3.2572671306865417	4-cell	-0.135697481725658	False
morula -> zygote/PN -> 2-cell -> blastocyst -> MII oocyte -> 8-cell -> 4-cell	3.2573080522693147			False
morula -> 8-cell -> MII oocyte -> blastocyst -> 4-cell -> zygote/PN -> 2-cell	3.2576284361665437			False
zygote/PN -> morula -> 4-cell -> 8-cell -> blastocyst -> 2-cell -> MII oocyte	3.2580174526357584	zygote/PN	-0.20091201350124943	False
MII oocyte -> 2-cell -> 4-cell -> blastocyst -> 8-cell -> zygote/PN -> morula	3.258186641878506	zygote/PN	-0.20091201350124943	False
4-cell -> MII oocyte -> blastocyst -> zygote/PN -> 8-cell -> 2-cell -> morula	3.2591840797713068	2-cell	-0.2658915429166202	False
MII oocyte -> 4-cell -> 8-cell -> morula -> blastocyst -> 2-cell -> zygote/PN	3.2596892910739403	8-cell	-0.20068847739403312	False
2-cell -> morula -> MII oocyte -> blastocyst -> 4-cell -> zygote/PN -> 8-cell	3.2602395309213774	2-cell	-0.2658915429166202	False
2-cell -> blastocyst -> morula -> 4-cell -> zygote/PN -> 8-cell -> MII oocyte	3.2610375815069013	blastocyst	-0.39573323929505916	False
8-cell -> zygote/PN -> 4-cell -> 2-cell -> blastocyst -> morula -> MII oocyte	3.2617631169124275	blastocyst	-0.39573323929505916	False
2-cell -> 8-cell -> 4-cell -> MII oocyte -> blastocyst -> zygote/PN -> morula	3.2619478025019024	zygote/PN	-0.20091201350124943	False
2-cell -> 4-cell -> MII oocyte -> blastocyst -> zygote/PN -> morula -> 8-cell	3.2620658502036632	zygote/PN	-0.20091201350124943	False
zygote/PN -> 4-cell -> blastocyst -> MII oocyte -> 2-cell -> morula -> 8-cell	3.262565545552322	2-cell	-0.2658915429166202	False
zygote/PN -> 8-cell -> 2-cell -> MII oocyte -> 4-cell -> morula -> blastocyst	3.262653979811647	4-cell	-0.135697481725658	False
MII oocyte -> morula -> 4-cell -> blastocyst -> zygote/PN -> 2-cell -> 8-cell	3.2631416983541066	MII oocyte	-0.16141955089898677	False
zygote/PN -> 2-cell -> 8-cell -> 4-cell -> MII oocyte -> morula -> blastocyst	3.2631546290861912	MII oocyte	-0.16141955089898677	False
