source	term_id	term_name	p_value_gprofiler	significant_gprofiler	term_size	query_size	intersection_size	precision	recall	representative_genes
GO:BP	GO:0051250	negative regulation of lymphocyte activation	1.0	False	164	34	1	0.029411764705882353	0.006097560975609756	DAPL1
GO:BP	GO:0051252	regulation of RNA metabolic process	1.0	False	3654	34	9	0.2647058823529412	0.0024630541871921183	IRF9,NR2F2,ATN1,ST18,ARID3C,ALX4,SMYD1,HOXD10,NKX2-5
GO:BP	GO:0051253	negative regulation of RNA metabolic process	1.0	False	1389	34	4	0.11764705882352941	0.0028797696184305254	NR2F2,ATN1,SMYD1,NKX2-5
GO:BP	GO:0051254	positive regulation of RNA metabolic process	1.0	False	1804	34	8	0.23529411764705882	0.004434589800443459	IRF9,NR2F2,ATN1,ST18,ARID3C,ALX4,HOXD10,NKX2-5
GO:BP	GO:0051049	regulation of transport	1.0	False	1566	34	3	0.08823529411764706	0.0019157088122605363	ANK2,GSG1L,NKX2-5
GO:BP	GO:0051050	positive regulation of transport	1.0	False	818	34	2	0.058823529411764705	0.0024449877750611247	ANK2,NKX2-5
GO:BP	GO:0051052	regulation of DNA metabolic process	1.0	False	485	34	1	0.029411764705882353	0.002061855670103093	SMOC2
GO:BP	GO:0051054	positive regulation of DNA metabolic process	1.0	False	280	34	1	0.029411764705882353	0.0035714285714285713	SMOC2
GO:BP	GO:0051056	regulation of small GTPase mediated signal transduction	1.0	False	302	34	2	0.058823529411764705	0.006622516556291391	RASA3,PLEKHG5
GO:BP	GO:0051058	negative regulation of small GTPase mediated signal transduction	1.0	False	64	34	1	0.029411764705882353	0.015625	RASA3
GO:BP	GO:0051093	negative regulation of developmental process	1.0	False	916	34	1	0.029411764705882353	0.001091703056768559	NKX2-5
GO:BP	GO:0051094	positive regulation of developmental process	1.0	False	1305	34	5	0.14705882352941177	0.0038314176245210726	WNT5B,WNT7B,SMOC2,SMYD1,NKX2-5
GO:BP	GO:0055085	transmembrane transport	1.0	False	1555	34	2	0.058823529411764705	0.0012861736334405145	SLC3A1,ANK2
GO:BP	GO:0051146	striated muscle cell differentiation	1.0	False	287	34	2	0.058823529411764705	0.006968641114982578	SMYD1,NKX2-5
GO:BP	GO:0051147	regulation of muscle cell differentiation	1.0	False	137	34	2	0.058823529411764705	0.014598540145985401	SMYD1,NKX2-5
GO:BP	GO:0051148	negative regulation of muscle cell differentiation	1.0	False	59	34	1	0.029411764705882353	0.01694915254237288	NKX2-5
GO:BP	GO:0051149	positive regulation of muscle cell differentiation	1.0	False	66	34	1	0.029411764705882353	0.015151515151515152	SMYD1
GO:BP	GO:0051153	regulation of striated muscle cell differentiation	1.0	False	85	34	2	0.058823529411764705	0.023529411764705882	SMYD1,NKX2-5
GO:BP	GO:0051154	negative regulation of striated muscle cell differentiation	1.0	False	37	34	1	0.029411764705882353	0.02702702702702703	NKX2-5
GO:BP	GO:0051155	positive regulation of striated muscle cell differentiation	1.0	False	43	34	1	0.029411764705882353	0.023255813953488372	SMYD1
GO:BP	GO:0051247	positive regulation of protein metabolic process	1.0	False	863	34	1	0.029411764705882353	0.0011587485515643105	PRR16
GO:BP	GO:0055082	intracellular chemical homeostasis	1.0	False	626	34	2	0.058823529411764705	0.003194888178913738	ANK2,WNT7B
GO:BP	GO:0060135	maternal process involved in female pregnancy	1.0	False	56	34	1	0.029411764705882353	0.017857142857142856	NR2F2
GO:BP	GO:0055074	calcium ion homeostasis	1.0	False	225	34	1	0.029411764705882353	0.0044444444444444444	ANK2
GO:BP	GO:0060706	cell differentiation involved in embryonic placenta development	1.0	False	23	34	1	0.029411764705882353	0.043478260869565216	NR2F2
GO:BP	GO:0060707	trophoblast giant cell differentiation	1.0	False	11	34	1	0.029411764705882353	0.09090909090909091	NR2F2
GO:BP	GO:0060710	chorio-allantoic fusion	1.0	False	7	34	1	0.029411764705882353	0.14285714285714285	WNT7B
GO:BP	GO:0060711	labyrinthine layer development	1.0	False	46	34	1	0.029411764705882353	0.021739130434782608	WNT7B
GO:BP	GO:0060713	labyrinthine layer morphogenesis	1.0	False	22	34	1	0.029411764705882353	0.045454545454545456	WNT7B
GO:BP	GO:0060828	regulation of canonical Wnt signaling pathway	1.0	False	255	34	1	0.029411764705882353	0.00392156862745098	NKX2-5
GO:BP	GO:0060836	lymphatic endothelial cell differentiation	1.0	False	8	34	1	0.029411764705882353	0.125	NR2F2
GO:BP	GO:0060838	lymphatic endothelial cell fate commitment	1.0	False	3	34	1	0.029411764705882353	0.3333333333333333	NR2F2
GO:BP	GO:0060839	endothelial cell fate commitment	1.0	False	8	34	1	0.029411764705882353	0.125	NR2F2
GO:BP	GO:0060674	placenta blood vessel development	1.0	False	31	34	1	0.029411764705882353	0.03225806451612903	NR2F2
GO:BP	GO:0060841	venous blood vessel development	1.0	False	16	34	1	0.029411764705882353	0.0625	NKX2-5
GO:BP	GO:0060920	cardiac pacemaker cell differentiation	1.0	False	11	34	1	0.029411764705882353	0.09090909090909091	NKX2-5
GO:BP	GO:0060922	atrioventricular node cell differentiation	1.0	False	5	34	1	0.029411764705882353	0.2	NKX2-5
GO:BP	GO:0060923	cardiac muscle cell fate commitment	1.0	False	7	34	1	0.029411764705882353	0.14285714285714285	NKX2-5
GO:BP	GO:0060926	cardiac pacemaker cell development	1.0	False	9	34	1	0.029411764705882353	0.1111111111111111	NKX2-5
GO:BP	GO:0060433	bronchus development	1.0	False	11	34	1	0.029411764705882353	0.09090909090909091	WNT7B
GO:BP	GO:0060438	trachea development	1.0	False	19	34	1	0.029411764705882353	0.05263157894736842	WNT7B
GO:BP	GO:0060439	trachea morphogenesis	1.0	False	11	34	1	0.029411764705882353	0.09090909090909091	WNT7B
GO:BP	GO:0060482	lobar bronchus development	1.0	False	6	34	1	0.029411764705882353	0.16666666666666666	WNT7B
GO:BP	GO:0060485	mesenchyme development	1.0	False	319	34	1	0.029411764705882353	0.003134796238244514	NKX2-5
GO:BP	GO:0060911	cardiac cell fate commitment	1.0	False	13	34	1	0.029411764705882353	0.07692307692307693	NKX2-5
GO:BP	GO:0061371	determination of heart left/right asymmetry	1.0	False	71	34	1	0.029411764705882353	0.014084507042253521	NKX2-5
GO:BP	GO:0061337	cardiac conduction	1.0	False	95	34	2	0.058823529411764705	0.021052631578947368	ANK2,NKX2-5
GO:BP	GO:0061326	renal tubule development	1.0	False	105	34	1	0.029411764705882353	0.009523809523809525	WNT7B
GO:BP	GO:0061642	chemoattraction of axon	1.0	False	3	34	1	0.029411764705882353	0.3333333333333333	WNT7B
GO:BP	GO:0061919	process utilizing autophagic mechanism	1.0	False	599	34	1	0.029411764705882353	0.001669449081803005	DAPL1
GO:BP	GO:0065007	biological regulation	1.0	False	12804	34	26	0.7647058823529411	0.0020306154326772885	PCDH17,FSHR,DSC1,ANK2,RASA3,WNT5B,IRF9,PRR16,NR2F2,GREM2,GSG1L,OR14J1,ATN1,LRFN2,PLEKHG5,CHAT,ST18,ARID3C,ALX4,OR6K2,WNT7B,SMOC2,DAPL1,SMYD1,HOXD10,NKX2-5
GO:BP	GO:0065008	regulation of biological quality	1.0	False	2963	34	7	0.20588235294117646	0.002362470469119136	ANK2,RASA3,PRR16,NR2F2,GSG1L,LRFN2,WNT7B
GO:BP	GO:0065009	regulation of molecular function	1.0	False	1070	34	4	0.11764705882352941	0.003738317757009346	ANK2,RASA3,NR2F2,GREM2
GO:BP	GO:0070102	interleukin-6-mediated signaling pathway	1.0	False	18	34	1	0.029411764705882353	0.05555555555555555	ST18
GO:BP	GO:0070252	actin-mediated cell contraction	1.0	False	115	34	1	0.029411764705882353	0.008695652173913044	ANK2
GO:BP	GO:0070296	sarcoplasmic reticulum calcium ion transport	1.0	False	42	34	1	0.029411764705882353	0.023809523809523808	ANK2
GO:BP	GO:0070306	lens fiber cell differentiation	1.0	False	37	34	2	0.058823529411764705	0.05405405405405406	WNT5B,WNT7B
GO:BP	GO:0060927	cardiac pacemaker cell fate commitment	1.0	False	3	34	1	0.029411764705882353	0.3333333333333333	NKX2-5
GO:BP	GO:0060928	atrioventricular node cell development	1.0	False	4	34	1	0.029411764705882353	0.25	NKX2-5
GO:BP	GO:0060929	atrioventricular node cell fate commitment	1.0	False	2	34	1	0.029411764705882353	0.5	NKX2-5
GO:BP	GO:0060932	His-Purkinje system cell differentiation	1.0	False	4	34	1	0.029411764705882353	0.25	NKX2-5
GO:BP	GO:0060971	embryonic heart tube left/right pattern formation	1.0	False	6	34	1	0.029411764705882353	0.16666666666666666	NKX2-5
GO:BP	GO:0060972	left/right pattern formation	1.0	False	144	34	1	0.029411764705882353	0.006944444444444444	NKX2-5
GO:BP	GO:0060993	kidney morphogenesis	1.0	False	98	34	1	0.029411764705882353	0.01020408163265306	WNT7B
GO:BP	GO:0061024	membrane organization	1.0	False	783	34	1	0.029411764705882353	0.001277139208173691	ANK2
GO:BP	GO:0061041	regulation of wound healing	1.0	False	129	34	1	0.029411764705882353	0.007751937984496124	SMOC2
GO:BP	GO:0061042	vascular wound healing	1.0	False	20	34	1	0.029411764705882353	0.05	SMOC2
GO:BP	GO:0061043	regulation of vascular wound healing	1.0	False	11	34	1	0.029411764705882353	0.09090909090909091	SMOC2
GO:BP	GO:0061180	mammary gland epithelium development	1.0	False	71	34	1	0.029411764705882353	0.014084507042253521	WNT7B
GO:BP	GO:0060534	trachea cartilage development	1.0	False	7	34	1	0.029411764705882353	0.14285714285714285	WNT7B
GO:BP	GO:0055080	monoatomic cation homeostasis	1.0	False	513	34	1	0.029411764705882353	0.001949317738791423	ANK2
GO:BP	GO:0060535	trachea cartilage morphogenesis	1.0	False	3	34	1	0.029411764705882353	0.3333333333333333	WNT7B
GO:BP	GO:0060537	muscle tissue development	1.0	False	421	34	4	0.11764705882352941	0.009501187648456057	NR2F2,SMYD1,HOXD10,NKX2-5
GO:BP	GO:0060043	regulation of cardiac muscle cell proliferation	1.0	False	36	34	1	0.029411764705882353	0.027777777777777776	NKX2-5
GO:BP	GO:0060047	heart contraction	1.0	False	242	34	2	0.058823529411764705	0.008264462809917356	ANK2,NKX2-5
GO:BP	GO:0060048	cardiac muscle contraction	1.0	False	139	34	2	0.058823529411764705	0.014388489208633094	ANK2,NKX2-5
GO:BP	GO:0060055	angiogenesis involved in wound healing	1.0	False	29	34	1	0.029411764705882353	0.034482758620689655	SMOC2
GO:BP	GO:0060070	canonical Wnt signaling pathway	1.0	False	310	34	3	0.08823529411764706	0.00967741935483871	WNT5B,WNT7B,NKX2-5
GO:BP	GO:0060071	Wnt signaling pathway, planar cell polarity pathway	1.0	False	47	34	1	0.029411764705882353	0.02127659574468085	WNT7B
GO:BP	GO:0050794	regulation of cellular process	1.0	False	11962	34	25	0.7352941176470589	0.0020899515131248955	PCDH17,FSHR,DSC1,ANK2,RASA3,WNT5B,IRF9,PRR16,NR2F2,GREM2,GSG1L,OR14J1,ATN1,LRFN2,PLEKHG5,ST18,ARID3C,ALX4,OR6K2,WNT7B,SMOC2,DAPL1,SMYD1,HOXD10,NKX2-5
GO:BP	GO:0060173	limb development	1.0	False	192	34	2	0.058823529411764705	0.010416666666666666	ALX4,HOXD10
GO:BP	GO:0060255	regulation of macromolecule metabolic process	1.0	False	6392	34	13	0.38235294117647056	0.0020337922403003755	ANK2,IRF9,PRR16,NR2F2,ATN1,ST18,ARID3C,ALX4,SMOC2,DAPL1,SMYD1,HOXD10,NKX2-5
GO:BP	GO:0060038	cardiac muscle cell proliferation	1.0	False	48	34	1	0.029411764705882353	0.020833333333333332	NKX2-5
GO:BP	GO:0060260	regulation of transcription initiation by RNA polymerase II	1.0	False	73	34	1	0.029411764705882353	0.0136986301369863	NKX2-5
GO:BP	GO:0060271	cilium assembly	1.0	False	407	34	2	0.058823529411764705	0.004914004914004914	CCDC146,ABLIM1
GO:BP	GO:0060285	cilium-dependent cell motility	1.0	False	220	34	1	0.029411764705882353	0.004545454545454545	CCDC146
GO:BP	GO:0060294	cilium movement involved in cell motility	1.0	False	217	34	1	0.029411764705882353	0.004608294930875576	CCDC146
GO:BP	GO:0055012	ventricular cardiac muscle cell differentiation	1.0	False	15	34	1	0.029411764705882353	0.06666666666666667	NKX2-5
GO:BP	GO:0055013	cardiac muscle cell development	1.0	False	77	34	1	0.029411764705882353	0.012987012987012988	NKX2-5
GO:BP	GO:0055014	atrial cardiac muscle cell development	1.0	False	3	34	1	0.029411764705882353	0.3333333333333333	NKX2-5
GO:BP	GO:0055015	ventricular cardiac muscle cell development	1.0	False	10	34	1	0.029411764705882353	0.1	NKX2-5
GO:BP	GO:0055017	cardiac muscle tissue growth	1.0	False	71	34	1	0.029411764705882353	0.014084507042253521	NKX2-5
GO:BP	GO:0055021	regulation of cardiac muscle tissue growth	1.0	False	52	34	1	0.029411764705882353	0.019230769230769232	NKX2-5
GO:BP	GO:0060261	positive regulation of transcription initiation by RNA polymerase II	1.0	False	62	34	1	0.029411764705882353	0.016129032258064516	NKX2-5
GO:BP	GO:0060037	pharyngeal system development	1.0	False	31	34	1	0.029411764705882353	0.03225806451612903	NKX2-5
GO:BP	GO:0060429	epithelium development	1.0	False	1234	34	8	0.23529411764705882	0.006482982171799027	DSC1,WNT5B,NR2F2,ALX4,KRT25,PNPLA1,WNT7B,NKX2-5
GO:BP	GO:0060428	lung epithelium development	1.0	False	45	34	1	0.029411764705882353	0.022222222222222223	WNT7B
GO:BP	GO:0060538	skeletal muscle organ development	1.0	False	191	34	3	0.08823529411764706	0.015706806282722512	NR2F2,SMYD1,HOXD10
GO:BP	GO:0060541	respiratory system development	1.0	False	221	34	1	0.029411764705882353	0.004524886877828055	WNT7B
GO:BP	GO:0060560	developmental growth involved in morphogenesis	1.0	False	235	34	1	0.029411764705882353	0.00425531914893617	WNT7B
GO:BP	GO:0060561	apoptotic process involved in morphogenesis	1.0	False	23	34	1	0.029411764705882353	0.043478260869565216	NKX2-5
GO:BP	GO:0060562	epithelial tube morphogenesis	1.0	False	333	34	1	0.029411764705882353	0.003003003003003003	NKX2-5
GO:BP	GO:0060627	regulation of vesicle-mediated transport	1.0	False	529	34	1	0.029411764705882353	0.001890359168241966	GSG1L
GO:BP	GO:0060669	embryonic placenta morphogenesis	1.0	False	26	34	1	0.029411764705882353	0.038461538461538464	WNT7B
GO:BP	GO:0060300	regulation of cytokine activity	1.0	False	3	34	1	0.029411764705882353	0.3333333333333333	GREM2
GO:BP	GO:0060306	regulation of membrane repolarization	1.0	False	36	34	1	0.029411764705882353	0.027777777777777776	ANK2
GO:BP	GO:0060307	regulation of ventricular cardiac muscle cell membrane repolarization	1.0	False	22	34	1	0.029411764705882353	0.045454545454545456	ANK2
GO:BP	GO:0060322	head development	1.0	False	787	34	2	0.058823529411764705	0.0025412960609911056	NR2F2,WNT7B
GO:BP	GO:0060326	cell chemotaxis	1.0	False	315	34	2	0.058823529411764705	0.006349206349206349	PLEKHG5,SMOC2
GO:BP	GO:0060343	trabecula formation	1.0	False	27	34	1	0.029411764705882353	0.037037037037037035	NKX2-5
GO:BP	GO:0060347	heart trabecula formation	1.0	False	15	34	1	0.029411764705882353	0.06666666666666667	NKX2-5
GO:BP	GO:0060411	cardiac septum morphogenesis	1.0	False	71	34	1	0.029411764705882353	0.014084507042253521	NKX2-5
GO:BP	GO:0060412	ventricular septum morphogenesis	1.0	False	40	34	1	0.029411764705882353	0.025	NKX2-5
GO:BP	GO:0060413	atrial septum morphogenesis	1.0	False	15	34	1	0.029411764705882353	0.06666666666666667	NKX2-5
GO:BP	GO:0060415	muscle tissue morphogenesis	1.0	False	70	34	1	0.029411764705882353	0.014285714285714285	NKX2-5
GO:BP	GO:0060419	heart growth	1.0	False	79	34	1	0.029411764705882353	0.012658227848101266	NKX2-5
GO:BP	GO:0060420	regulation of heart growth	1.0	False	58	34	1	0.029411764705882353	0.017241379310344827	NKX2-5
GO:BP	GO:0060425	lung morphogenesis	1.0	False	56	34	1	0.029411764705882353	0.017857142857142856	WNT7B
GO:BP	GO:0060536	cartilage morphogenesis	1.0	False	10	34	1	0.029411764705882353	0.1	WNT7B
GO:BP	GO:0050801	monoatomic ion homeostasis	1.0	False	524	34	1	0.029411764705882353	0.0019083969465648854	ANK2
GO:BP	GO:0048863	stem cell differentiation	1.0	False	253	34	1	0.029411764705882353	0.003952569169960474	NKX2-5
GO:BP	GO:0050804	modulation of chemical synaptic transmission	1.0	False	503	34	2	0.058823529411764705	0.003976143141153081	PCDH17,LRFN2
GO:BP	GO:0045446	endothelial cell differentiation	1.0	False	112	34	1	0.029411764705882353	0.008928571428571428	NR2F2
GO:BP	GO:0045595	regulation of cell differentiation	1.0	False	1549	34	3	0.08823529411764706	0.001936733376371853	WNT7B,SMYD1,NKX2-5
GO:BP	GO:0045596	negative regulation of cell differentiation	1.0	False	665	34	1	0.029411764705882353	0.0015037593984962407	NKX2-5
GO:BP	GO:0045597	positive regulation of cell differentiation	1.0	False	852	34	3	0.08823529411764706	0.0035211267605633804	WNT7B,SMYD1,NKX2-5
GO:BP	GO:0045661	regulation of myoblast differentiation	1.0	False	76	34	1	0.029411764705882353	0.013157894736842105	SMYD1
GO:BP	GO:0043549	regulation of kinase activity	1.0	False	353	34	1	0.029411764705882353	0.0028328611898017	NR2F2
GO:BP	GO:0043588	skin development	1.0	False	325	34	4	0.11764705882352941	0.012307692307692308	DSC1,ALX4,KRT25,PNPLA1
GO:BP	GO:0043954	cellular component maintenance	1.0	False	79	34	1	0.029411764705882353	0.012658227848101266	DSC1
GO:BP	GO:0044057	regulation of system process	1.0	False	543	34	2	0.058823529411764705	0.003683241252302026	ANK2,NKX2-5
GO:BP	GO:0045445	myoblast differentiation	1.0	False	112	34	1	0.029411764705882353	0.008928571428571428	SMYD1
GO:BP	GO:0044085	cellular component biogenesis	1.0	False	5090	34	4	0.11764705882352941	0.0007858546168958742	PCDH17,CCDC146,ABLIM1,NKX2-5
GO:BP	GO:0044093	positive regulation of molecular function	1.0	False	590	34	1	0.029411764705882353	0.001694915254237288	ANK2
GO:BP	GO:0044238	primary metabolic process	1.0	False	12170	34	16	0.47058823529411764	0.001314708299096138	SLC3A1,IRF9,ASPHD2,PRR16,NR2F2,ATN1,CHAT,ST18,ARID3C,ALX4,PNPLA1,SMOC2,DAPL1,SMYD1,HOXD10,NKX2-5
GO:BP	GO:0044344	cellular response to fibroblast growth factor stimulus	1.0	False	153	34	1	0.029411764705882353	0.006535947712418301	SMOC2
GO:BP	GO:0044419	biological process involved in interspecies interaction between organisms	1.0	False	1777	34	1	0.029411764705882353	0.0005627462014631402	IRF9
GO:BP	GO:0044458	motile cilium assembly	1.0	False	83	34	1	0.029411764705882353	0.012048192771084338	CCDC146
GO:BP	GO:0044703	multi-organism reproductive process	1.0	False	196	34	1	0.029411764705882353	0.00510204081632653	NR2F2
GO:BP	GO:0044706	multi-multicellular organism process	1.0	False	205	34	1	0.029411764705882353	0.004878048780487805	NR2F2
GO:BP	GO:0044782	cilium organization	1.0	False	437	34	2	0.058823529411764705	0.004576659038901602	CCDC146,ABLIM1
GO:BP	GO:0045017	glycerolipid biosynthetic process	1.0	False	236	34	1	0.029411764705882353	0.00423728813559322	CHAT
GO:BP	GO:0044092	negative regulation of molecular function	1.0	False	355	34	1	0.029411764705882353	0.0028169014084507044	NR2F2
GO:BP	GO:0045444	fat cell differentiation	1.0	False	243	34	1	0.029411764705882353	0.00411522633744856	WNT5B
GO:BP	GO:0045321	leukocyte activation	1.0	False	975	34	1	0.029411764705882353	0.0010256410256410256	DAPL1
GO:BP	GO:0045229	external encapsulating structure organization	1.0	False	309	34	1	0.029411764705882353	0.003236245954692557	SMOC2
GO:BP	GO:0045664	regulation of neuron differentiation	1.0	False	190	34	1	0.029411764705882353	0.005263157894736842	NKX2-5
GO:BP	GO:0045666	positive regulation of neuron differentiation	1.0	False	90	34	1	0.029411764705882353	0.011111111111111112	NKX2-5
GO:BP	GO:0045667	regulation of osteoblast differentiation	1.0	False	134	34	1	0.029411764705882353	0.007462686567164179	WNT7B
GO:BP	GO:0045669	positive regulation of osteoblast differentiation	1.0	False	72	34	1	0.029411764705882353	0.013888888888888888	WNT7B
GO:BP	GO:0045727	positive regulation of translation	1.0	False	134	34	1	0.029411764705882353	0.007462686567164179	PRR16
GO:BP	GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity	1.0	False	14	34	1	0.029411764705882353	0.07142857142857142	NR2F2
GO:BP	GO:0045743	positive regulation of fibroblast growth factor receptor signaling pathway	1.0	False	9	34	1	0.029411764705882353	0.1111111111111111	SMOC2
GO:BP	GO:0045765	regulation of angiogenesis	1.0	False	292	34	1	0.029411764705882353	0.003424657534246575	SMOC2
GO:BP	GO:0045766	positive regulation of angiogenesis	1.0	False	163	34	1	0.029411764705882353	0.006134969325153374	SMOC2
GO:BP	GO:0045777	positive regulation of blood pressure	1.0	False	32	34	1	0.029411764705882353	0.03125	NR2F2
GO:BP	GO:0045786	negative regulation of cell cycle	1.0	False	374	34	2	0.058823529411764705	0.0053475935828877	NR2F2,HOXD10
GO:BP	GO:0045787	positive regulation of cell cycle	1.0	False	349	34	1	0.029411764705882353	0.0028653295128939827	SMOC2
GO:BP	GO:0045793	positive regulation of cell size	1.0	False	12	34	1	0.029411764705882353	0.08333333333333333	PRR16
GO:BP	GO:0045823	positive regulation of heart contraction	1.0	False	37	34	1	0.029411764705882353	0.02702702702702703	NKX2-5
GO:BP	GO:0045859	regulation of protein kinase activity	1.0	False	330	34	1	0.029411764705882353	0.0030303030303030303	NR2F2
GO:BP	GO:0045104	intermediate filament cytoskeleton organization	1.0	False	96	34	1	0.029411764705882353	0.010416666666666666	KRT25
GO:BP	GO:0045109	intermediate filament organization	1.0	False	75	34	1	0.029411764705882353	0.013333333333333334	KRT25
GO:BP	GO:0045137	development of primary sexual characteristics	1.0	False	232	34	3	0.08823529411764706	0.01293103448275862	FSHR,NR2F2,ATN1
GO:BP	GO:0045184	establishment of protein localization	1.0	False	1869	34	1	0.029411764705882353	0.0005350454788657035	ANK2
