gene	tt2iLGo_A485_effect	tt2iLGo_A485_abs_effect	tt2iLGo_A485_p	TSC_A485_effect	TSC_A485_abs_effect	TSC_A485_p	tt2iLGo_dmAKG_effect	tt2iLGo_dmAKG_abs_effect	tt2iLGo_dmAKG_p	TSC_dmAKG_effect	TSC_dmAKG_abs_effect	TSC_dmAKG_p	A485_mean_abs_effect	dmAKG_mean_abs_effect	max_abs_effect	mean_abs_effect_all	mean_logcpm	n_human_dmr	age_weight_5yr	contribution_8cell_to_morula	weight_norm_matched	is_csb
GIMAP2	0.0	0.0		0.0	0.0		0.1754684186409869	0.1754684186409869	0.49999999999999956	0.0	0.0		0.0	0.08773420932049344	0.1754684186409869	0.06266729237178102	0.02193355233012336					False
GIMAP3P	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
GIMAP4	0.0	0.0		-0.2671414641125022	0.2671414641125022	0.6391958056801424	-0.28435071803176404	0.28435071803176404	0.49999999999999956	-0.13753239046448235	0.13753239046448235	0.49999999999999956	0.1335707320562511	0.2109415542481232	0.28435071803176404	0.18826965384926955	0.19030519139820545					False
GIMAP5	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
GIMAP6	-0.16185565979325026	0.16185565979325026	0.49999999999999956	0.0	0.0		0.0	0.0		0.0	0.0		0.08092782989662513	0.0	0.16185565979325026	0.05780559278330366	0.020231957474156282					False
GIMAP7	-0.16185565979325026	0.16185565979325026	0.49999999999999956	0.0	0.0		-0.0036079272675416385	0.0036079272675416385	0.9883105024186138	0.0	0.0		0.08092782989662513	0.0018039636337708193	0.16185565979325026	0.05857872005491972	0.05880514988310967					False
GIMAP8	0.0	0.0		0.0	0.0		0.0	0.0		0.14235020416662506	0.14235020416662506	0.49999999999999956	0.0	0.07117510208331253	0.14235020416662506	0.05083935863093752	0.017793775520828132					False
GIMD1	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
GIN1	0.0022230720834883755	0.0022230720834883755	0.9902718766235792	-0.11630093428854504	0.11630093428854504	0.3998570089276432	-0.2254053265070839	0.2254053265070839	0.043159355396586205	0.21096661816038154	0.21096661816038154	0.24113961484803953	0.05926200318601671	0.21818597233373271	0.2254053265070839	0.15110703615233317	5.262738785453272					False
GINM1	-0.02901675319572572	0.02901675319572572	0.7286916611619236	0.09114961934538712	0.09114961934538712	0.11255127428125768	0.175667244603126	0.175667244603126	0.2852957754752912	0.034380734321628026	0.034380734321628026	0.6594641846885143	0.06008318627055642	0.10502398946237701	0.175667244603126	0.0958555388288466	7.375212048731019					False
GINS1	-0.5395295655829049	0.5395295655829049	0.023923018933888044	-0.13996637095659992	0.13996637095659992	0.13589472990294532	-0.1708350307209905	0.1708350307209905	0.40524861580343174	-0.15650663946901489	0.15650663946901489	0.18744723682884623	0.3397479682697524	0.1636708350950027	0.5395295655829049	0.29282656795388146	8.955502282258685					False
GINS2	0.08451995277096813	0.08451995277096813	0.6891120454584033	-0.19264375346247675	0.19264375346247675	0.2137073665817452	-0.2065452906452414	0.2065452906452414	0.2388841880530696	-0.057923748210171766	0.057923748210171766	0.75310776625922	0.13858185311672244	0.1322345194277066	0.2065452906452414	0.1455706297540755	8.38334625204998					False
GINS3	-1.0439037420472506	1.0439037420472506	0.00524432800062649	-0.08050345488346089	0.08050345488346089	0.21571273324610526	0.04054084727204632	0.04054084727204632	0.8777577018679333	-0.40007752908218563	0.40007752908218563	0.33380452980877773	0.5622035984653557	0.22030918817711598	1.0439037420472506	0.48449172885352365	8.313883570907901					False
GINS4	0.09963913165684346	0.09963913165684346	0.26826942121415936	-0.20329581108212658	0.20329581108212658	0.08840420374536122	-0.14372900208308437	0.14372900208308437	0.1579295341579842	-0.06463397268395177	0.06463397268395177	0.5815984795049227	0.15146747136948502	0.10418148738351807	0.20329581108212658	0.13860609819159084	9.122387451796088					False
GIP	-1.1732094734632952	1.1732094734632952	0.14553419414979404	-0.6367063280826528	0.6367063280826528	0.2354540606023622	-0.5335952878726422	0.5335952878726422	0.5959411784243249	-0.531114243797143	0.531114243797143	0.17751347726202665	0.904957900772974	0.5323547658348926	1.1732094734632952	0.7835924961838422	4.220102024755219					False
GIPC1	0.030777756805139944	0.030777756805139944	0.29092031214770675	-0.05745138587926313	0.05745138587926313	0.6667043468247362	-0.07911708554805053	0.07911708554805053	0.5647210089548851	-0.037716837080481014	0.037716837080481014	0.7588013614318664	0.044114571342201536	0.05841696131426577	0.07911708554805053	0.05524452621677892	9.309112244191482					False
GIPC2	0.16815686505981198	0.16815686505981198	0.6309963645782014	0.22778559233792173	0.22778559233792173	0.4323689045948038	0.033374369559859396	0.033374369559859396	0.8547462598609752	0.442412443109947	0.442412443109947	0.11667734194076362	0.19797122869886685	0.2378934063349032	0.442412443109947	0.25000090688732246	4.577034617590012					False
GIPC3	0.40721102492525274	0.40721102492525274	0.2124764149928492	-1.1825899053579239	1.1825899053579239	0.13359665554536732	-1.6376308466488125	1.6376308466488125	0.10666557969414443	-0.4061709953733388	0.4061709953733388	0.5397629635946526	0.7949004651415883	1.0219009210110757	1.6376308466488125	1.0125764293009722	2.8553252297637672					False
GIPR	-0.07723097553708591	0.07723097553708591	0.8791435726470764	-0.4359053197484992	0.4359053197484992	0.13971326516494895	-0.05117954657874346	0.05117954657874346	0.9486525195933135	-0.10433449163682385	0.10433449163682385	0.7749890559968595	0.25656814764279257	0.07775701910778365	0.4359053197484992	0.2055544028571754	2.8078916225738952	1.0	-0.017083166	0.0039219589859591	-0.0181376935141995	True
GIRGL	0.1484261111177876	0.1484261111177876	0.49999999999999956	0.0	0.0		0.0	0.0		0.013877400022494463	0.013877400022494463	0.9495646941336772	0.0742130555588938	0.006938700011247231	0.1484261111177876	0.05598305397545868	0.052819643624040666					False
GIT1	-0.07321367119553557	0.07321367119553557	0.5409663580628739	-0.03495493888728696	0.03495493888728696	0.48081464707203814	-0.3806753014358346	0.3806753014358346	0.0749290811566564	-0.029546313594824625	0.029546313594824625	0.727361942393125	0.05408430504141126	0.20511080751532962	0.3806753014358346	0.1654658055865796	8.69141415442379					False
GIT2	0.6323947184379008	0.6323947184379008	0.035836435218416215	0.024560060345921286	0.024560060345921286	0.7936457880004733	0.39331729676239924	0.39331729676239924	0.11219876248770476	0.054899436289808534	0.054899436289808534	0.42832934805340145	0.32847738939191107	0.22410836652610389	0.6323947184379008	0.32716456945599226	7.5584337520805605					False
GJA1	-0.13311472754093323	0.13311472754093323	0.42195280114408185	-0.3210309011388759	0.3210309011388759	0.052109981673386985	0.22179754165782306	0.22179754165782306	0.292240399713619	-0.3333938845274922	0.3333938845274922	0.12676311052829028	0.22707281433990456	0.2775957130926576	0.3333938845274922	0.2639142095464541	11.992395119813365					False
GJA10	-0.6126497533019821	0.6126497533019821	0.28055049902309537	0.1572428675378791	0.1572428675378791	0.6867961649060509	0.20465802703738323	0.20465802703738323	0.8176682671576276	-0.09632403588002586	0.09632403588002586	0.7700307020015411	0.3849463104199306	0.15049103145870454	0.6126497533019821	0.3169945398482697	0.3103687340999749					False
GJA1P1	-1.6413975458806296	1.6413975458806296	0.1069406192340366	0.25801040852995827	0.25801040852995827	0.49999999999999956	1.0313280763869894	1.0313280763869894	0.2909461394618838	-0.01628770666557039	0.01628770666557039	0.9722264333319613	0.949703977205294	0.5238078915262799	1.6413975458806296	0.8659904502964787	0.7611224773395349					False
GJA3	2.168569080899224	2.168569080899224	0.0840688241140884	-1.358642801254042	1.358642801254042	0.27150092328774383	0.46111079383678666	0.46111079383678666	0.47836898277259843	-1.6116722623075943	1.6116722623075943	0.05722645232604576	1.763605941076633	1.0363915280721905	2.168569080899224	1.509794498335099	2.6962581333075692					False
GJA4	0.6838681226624732	0.6838681226624732	0.4205755005240375	-0.28667911554082104	0.28667911554082104	0.5718149389616768	0.06179995824643281	0.06179995824643281	0.9492643543583036	-0.6680805095698222	0.6680805095698222	0.22420432575374996	0.4852736191016471	0.3649402339081275	0.6838681226624732	0.46207281167025677	1.224991303690075					False
GJA5	0.4743664379180182	0.4743664379180182	0.47438883207615457	1.0122569811160667	1.0122569811160667	0.35877945342851353	-0.007206711393181409	0.007206711393181409	0.9943118786640344	-0.26856153421373086	0.26856153421373086	0.6878174915385162	0.7433117095170424	0.13788412280345613	1.0122569811160667	0.5222634968682233	1.3863953027215505					False
GJA6P	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
GJA8	0.0	0.0		-0.24261156125731304	0.24261156125731304	0.49999999999999956	0.15248880600204273	0.15248880600204273	0.49999999999999956	-0.15262709806134378	0.15262709806134378	0.6877715561869304	0.12130578062865652	0.15255795203169326	0.24261156125731304	0.15202896560548032	0.1697634539114582					False
GJA9	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
GJB1	-0.03534806632903434	0.03534806632903434	0.8950455737347027	0.015584624625623433	0.015584624625623433	0.972291317117202	0.15248880600204273	0.15248880600204273	0.49999999999999956	0.1488220326506588	0.1488220326506588	0.4748961379957065	0.025466345477328886	0.15065541932635076	0.15248880600204273	0.0972648714875831	0.18368935084985985					False
GJB2	0.6535983970959738	0.6535983970959738	0.39988478267708316	0.2835304259316622	0.2835304259316622	0.7763910626557545	0.16368104204720096	0.16368104204720096	0.3482677488612894	0.23164004037871488	0.23164004037871488	0.6245777317961361	0.468564411513818	0.19766054121295792	0.6535983970959738	0.37889617932518593	1.0174743732768072					False
GJB3	0.23473657572326534	0.23473657572326534	0.6140232942035061	-0.5055028347071324	0.5055028347071324	0.025967398220124404	-0.17105027951849383	0.17105027951849383	0.6713643588964198	-0.6200091085163966	0.6200091085163966	0.2761554679318644	0.3701197052151989	0.3955296940174452	0.6200091085163966	0.41670818660204695	0.9417323453446993					False
GJB4	3.2157163415164454	3.2157163415164454	0.05495852269103865	-0.2808652034403514	0.2808652034403514	0.04063004218841602	0.43313091921949265	0.43313091921949265	0.5886830431571799	-0.13012681892602163	0.13012681892602163	0.49999999999999956	1.7482907724783985	0.28162886907275714	3.2157163415164454	1.3293536094528446	0.7985428741262275					False
GJB5	2.43789502753983	2.43789502753983	0.09336035395094622	-0.16621348486444676	0.16621348486444676	0.6309661062161993	0.08592187758560055	0.08592187758560055	0.774710362603875	-0.605097325409637	0.605097325409637	0.3801727515109312	1.3020542562021384	0.3455096014976188	2.43789502753983	1.0543695143770146	2.414839875400075					False
GJB6	0.3765384196649241	0.3765384196649241	0.49999999999999956	-0.6230334179703287	0.6230334179703287	0.11820529409807252	0.3853927068098217	0.3853927068098217	0.49999999999999956	-0.5871351848982652	0.5871351848982652	0.222920981833415	0.4997859188176264	0.4862639458540434	0.6230334179703287	0.5115975731407626	0.41910405308000626					False
GJB7	0.23837256237195614	0.23837256237195614	0.5384224914661984	-0.15408844244361797	0.15408844244361797	0.6541139084969112	1.1366138632432965	1.1366138632432965	0.0939997559050472	-0.1900714713948397	0.1900714713948397	0.44565252455189025	0.19623050240778706	0.6633426673190681	1.1366138632432965	0.5307619103462661	3.4900403754453784					False
GJC1	0.5409522967484124	0.5409522967484124	0.16981729935467066	0.5988060623999321	0.5988060623999321	0.060778491372656444	-0.567607178199597	0.567607178199597	0.35529473306554393	0.8197336930500203	0.8197336930500203	0.08737278591710425	0.5698791795741722	0.6936704356248087	0.8197336930500203	0.6586260769495661	8.082942767469204					False
GJC2	0.5819716671819215	0.5819716671819215	0.2072167398234011	0.9562931105196637	0.9562931105196637	0.22555023426449147	0.17523469513033596	0.17523469513033596	0.11764087599197182	0.6057083082531864	0.6057083082531864	0.3802105862471382	0.7691323888507926	0.3904715016917612	0.9562931105196637	0.633586397449618	1.1490753665514473					False
GJC3	0.27072165923481	0.27072165923481	0.49999999999999956	-0.14406693913057483	0.14406693913057483	0.7010724273922637	0.0	0.0		-0.13012681892602163	0.13012681892602163	0.49999999999999956	0.20739429918269242	0.06506340946301081	0.27072165923481	0.15544211216741707	0.17540954806427286					False
GJD2	0.1492722970308884	0.1492722970308884	0.8646348857624649	2.879562536024186	2.879562536024186	0.0013914028999773003	-1.2731186321671812	1.2731186321671812	0.03334433654995767	2.1885039198047487	2.1885039198047487	0.17546071721061046	1.5144174165275373	1.7308112759859648	2.879562536024186	1.8021783733663845	2.9813451359954444					False
GJD2-DT	-0.03534806632903434	0.03534806632903434	0.8950455737347027	0.517745559475342	0.517745559475342	0.23505215612074296	0.0	0.0		0.40633941627220693	0.40633941627220693	0.18516932914675688	0.27654681290218813	0.20316970813610347	0.517745559475342	0.2795564460843167	0.1569259338626416					False
GJD3	0.21279335835069285	0.21279335835069285	0.6348515196598432	0.7363563282434697	0.7363563282434697	0.13534834295597817	-0.0036079272675416385	0.0036079272675416385	0.9883105024186138	0.13868020688170296	0.13868020688170296	0.4578875293317122	0.47457484329708133	0.0711440670746223	0.7363563282434697	0.33907329419408294	0.32381429660906047					False
GJD3-AS1	1.587109851282107	1.587109851282107	0.035742718858243185	0.5242108564604253	0.5242108564604253	0.19533612112987284	0.9248894537568346	0.9248894537568346	0.02070652101544965	0.45457935633149216	0.45457935633149216	0.13163897091494825	1.055660353871266	0.6897344050441634	1.587109851282107	0.9747563040040564	4.49324858313711					False
GJD4	-0.10076352034869074	0.10076352034869074	0.8350554869339619	0.14047982526676206	0.14047982526676206	0.49999999999999956	0.06954722283547035	0.06954722283547035	0.8792348217234206	0.0	0.0		0.1206216728077264	0.034773611417735176	0.14047982526676206	0.08666652542044953	0.1947205379149447					False
GJD4-AS1	0.32853912470905045	0.32853912470905045	0.43580997445732206	-1.0103666165682197	1.0103666165682197	0.22165362713763828	-0.11461897481828692	0.11461897481828692	0.6312050806987356	-0.5962243911509095	0.5962243911509095	0.26383141621405065	0.6694528706386351	0.3554216829845982	1.0103666165682197	0.5835700396339886	0.5636890002150737					False
GJE1	0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0					False
GK	-1.010579621448727	1.010579621448727	0.04899594248794873	-0.30419813569281295	0.30419813569281295	0.03568577205489541	-0.21434474450039698	0.21434474450039698	0.6820760482094294	-0.6620284056428369	0.6620284056428369	0.150056974575834	0.65738887857077	0.43818657507161696	1.010579621448727	0.6139008546251269	5.758148496303302					False
GK-AS1	0.0	0.0		-0.14940741263360433	0.14940741263360433	0.49999999999999956	0.0	0.0		0.14235020416662506	0.14235020416662506	0.49999999999999956	0.07470370631680216	0.07117510208331253	0.14940741263360433	0.08386340540484978	0.03646970210002867					False
GK-IT1	0.2964133255300623	0.2964133255300623	0.0009426368266664343	0.0	0.0		0.0	0.0		0.0	0.0		0.14820666276503114	0.0	0.2964133255300623	0.10586190197502224	0.037051665691257785					False
GK2	0.0	0.0		0.0	0.0		0.0	0.0		-0.13012681892602163	0.13012681892602163	0.49999999999999956	0.0	0.06506340946301081	0.13012681892602163	0.04647386390215058	0.016265852365752703					False
GK3	0.04618808845012862	0.04618808845012862	0.9348882901507507	0.0	0.0		0.1825050104151742	0.1825050104151742	0.6696226531945462	0.0	0.0		0.02309404422506431	0.0912525052075871	0.1825050104151742	0.07507780838758978	0.1444318675735831					False
GK4P	-0.40114291801999125	0.40114291801999125	0.3377127885261617	-0.6020048070905752	0.6020048070905752	0.31194147522188204	-0.5104009299555321	0.5104009299555321	0.20893534253290155	-0.06038444220664807	0.06038444220664807	0.66916455057803	0.5015738625552832	0.2853926860810901	0.6020048070905752	0.42327206471424217	1.0738114120184896					False
GK5	0.3672278939121245	0.3672278939121245	0.1140908717572088	-0.14488754402747173	0.14488754402747173	0.3471988442886844	0.36419161551026846	0.36419161551026846	0.19441424728345755	-0.050309692942949624	0.050309692942949624	0.8054344875248535	0.2560577189697981	0.20725065422660904	0.3672278939121245	0.25102185907162083	6.948175482627663					False
GK6P	0.6369685607981309	0.6369685607981309	0.2160682055951655	0.05656633476793815	0.05656633476793815	0.8542408729063921	0.15248880600204273	0.15248880600204273	0.49999999999999956	0.5998923126051408	0.5998923126051408	0.13574661334668037	0.34676744778303453	0.37619055930359174	0.6369685607981309	0.40083465457971573	0.3197579170028175					False
GKAP1	-0.7529780613922199	0.7529780613922199	0.04702137032292957	-0.17241928623232994	0.17241928623232994	0.35995465450106395	0.5955573518858701	0.5955573518858701	0.25256468637447277	-0.28875022150407137	0.28875022150407137	0.39098553869697356	0.4626986738122749	0.44215378669497074	0.7529780613922199	0.49536220613056525	4.827871712581074					False
